driverId,year,points,wins,age,normalized_points,races_in_season,points_per_race,normalized_points_per_race,age_group
321,1971,0.0,0,29.169062286105408,0.0,11,0.0,0.0,25–30
321,1972,0.0,0,30.168377823408623,0.0,12,0.0,0.0,30–35
321,1974,0.0,0,32.16974674880219,0.0,15,0.0,0.0,30–35
322,1967,0.0,0,27.564681724845997,0.0,11,0.0,0.0,25–30
322,1968,0.0,0,28.56399726214921,0.0,12,0.0,0.0,25–30
322,1971,0.0,0,31.564681724845997,0.0,11,0.0,0.0,30–35
322,1974,0.0,0,34.56536618754278,0.0,15,0.0,0.0,30–35
323,1974,0.0,0,34.5927446954141,0.0,15,0.0,0.0,30–35
324,1974,0.0,0,25.160848733744007,0.0,15,0.0,0.0,25–30
325,1974,0.0,0,38.51882272416153,0.0,15,0.0,0.0,35–40
326,1967,0.0,0,28.5968514715948,0.0,11,0.0,0.0,25–30
326,1974,0.0,0,35.59753593429158,0.0,15,0.0,0.0,35–40
327,1970,1.0,0,25.8507871321013,0.1111111111111111,13,0.07692307692307693,0.008547008547008546,25–30
327,1971,26.0,1,26.850102669404517,2.888888888888889,11,2.3636363636363638,0.2626262626262626,25–30
327,1972,15.0,0,27.849418206707735,1.6666666666666667,12,1.25,0.1388888888888889,25–30
327,1973,47.0,0,28.85147159479808,5.222222222222222,15,3.1333333333333333,0.34814814814814815,25–30
328,1965,34.0,1,25.560574948665298,3.7777777777777777,10,3.4,0.37777777777777777,25–30
328,1966,14.0,1,26.559890485968516,1.5555555555555556,9,1.5555555555555556,0.1728395061728395,25–30
328,1967,10.0,0,27.559206023271727,1.1111111111111112,11,0.9090909090909091,0.10101010101010101,25–30
328,1968,36.0,3,28.558521560574953,4.0,12,3.0,0.3333333333333333,25–30
328,1969,63.0,6,29.5605749486653,7.0,11,5.7272727272727275,0.6363636363636364,25–30
328,1970,25.0,1,30.559890485968516,2.7777777777777777,13,1.9230769230769231,0.21367521367521367,30–35
328,1971,62.0,6,31.559206023271727,6.888888888888889,11,5.636363636363637,0.6262626262626263,30–35
328,1972,45.0,4,32.558521560574945,5.0,12,3.75,0.4166666666666667,30–35
328,1973,71.0,5,33.5605749486653,7.888888888888889,15,4.733333333333333,0.5259259259259259,30–35
329,1971,0.0,0,30.718685831622178,0.0,11,0.0,0.0,30–35
329,1972,0.0,0,31.718001368925393,0.0,12,0.0,0.0,30–35
329,1973,0.0,0,32.720054757015745,0.0,15,0.0,0.0,30–35
330,1970,0.0,0,29.248459958932237,0.0,13,0.0,0.0,25–30
330,1971,0.0,0,30.24777549623546,0.0,11,0.0,0.0,30–35
330,1972,0.0,0,31.247091033538673,0.0,12,0.0,0.0,30–35
330,1973,0.0,0,32.24914442162902,0.0,15,0.0,0.0,30–35
331,1973,0.0,0,35.95893223819302,0.0,15,0.0,0.0,35–40
332,1973,5.0,0,38.92950034223135,0.5555555555555556,15,0.3333333333333333,0.03703703703703704,35–40
333,1968,0.0,0,26.245037645448324,0.0,12,0.0,0.0,25–30
333,1970,0.0,0,28.24640657084189,0.0,13,0.0,0.0,25–30
333,1971,0.0,0,29.245722108145106,0.0,11,0.0,0.0,25–30
333,1972,3.0,0,30.245037645448324,0.3333333333333333,12,0.25,0.027777777777777776,30–35
333,1973,3.0,0,31.24709103353867,0.3333333333333333,15,0.2,0.02222222222222222,30–35
334,1965,0.0,0,30.11088295687885,0.0,10,0.0,0.0,30–35
334,1968,0.0,0,33.1088295687885,0.0,12,0.0,0.0,30–35
334,1971,0.0,0,36.10951403148528,0.0,11,0.0,0.0,35–40
334,1973,0.0,0,38.110882956878854,0.0,15,0.0,0.0,35–40
335,1973,0.0,0,24.914442162902123,0.0,15,0.0,0.0,<25
336,1973,0.0,0,32.82683093771389,0.0,15,0.0,0.0,30–35
337,1971,0.0,0,27.682409308692677,0.0,11,0.0,0.0,25–30
337,1972,0.0,0,28.681724845995895,0.0,12,0.0,0.0,25–30
338,1971,0.0,0,29.560574948665298,0.0,11,0.0,0.0,25–30
338,1972,0.0,0,30.559890485968516,0.0,12,0.0,0.0,30–35
339,1970,0.0,0,37.17453798767967,0.0,13,0.0,0.0,35–40
339,1971,0.0,0,38.17385352498289,0.0,11,0.0,0.0,35–40
339,1972,0.0,0,39.17316906228611,0.0,12,0.0,0.0,35–40
340,1962,0.0,0,37.06776180698152,0.0,9,0.0,0.0,35–40
340,1963,0.0,0,38.06707734428473,0.0,10,0.0,0.0,35–40
340,1964,0.0,0,39.06639288158795,0.0,10,0.0,0.0,35–40
340,1965,0.0,0,40.068446269678304,0.0,10,0.0,0.0,40+
340,1967,6.0,0,42.06707734428473,0.6666666666666666,11,0.5454545454545454,0.0606060606060606,40+
340,1968,0.0,0,43.06639288158795,0.0,12,0.0,0.0,40+
340,1969,0.0,0,44.068446269678304,0.0,11,0.0,0.0,40+
340,1970,0.0,0,45.06776180698152,0.0,13,0.0,0.0,40+
340,1971,0.0,0,46.06707734428473,0.0,11,0.0,0.0,40+
340,1972,0.0,0,47.06639288158795,0.0,12,0.0,0.0,40+
341,1960,6.0,0,25.88637919233402,0.6666666666666666,10,0.6,0.06666666666666667,25–30
341,1961,4.0,0,26.888432580424368,0.4444444444444444,8,0.5,0.05555555555555555,25–30
341,1962,19.0,0,27.887748117727583,2.111111111111111,9,2.111111111111111,0.23456790123456792,25–30
341,1963,22.0,1,28.8870636550308,2.4444444444444446,10,2.2,0.24444444444444446,25–30
341,1964,40.0,2,29.886379192334015,4.444444444444445,10,4.0,0.4444444444444445,25–30
341,1965,17.0,0,30.888432580424368,1.8888888888888888,10,1.7,0.18888888888888888,30–35
341,1966,28.0,2,31.887748117727583,3.111111111111111,9,3.111111111111111,0.345679012345679,30–35
341,1967,20.0,1,32.8870636550308,2.2222222222222223,11,1.8181818181818181,0.20202020202020202,30–35
341,1968,12.0,0,33.88637919233402,1.3333333333333333,12,1.0,0.1111111111111111,30–35
341,1969,6.0,0,34.888432580424364,0.6666666666666666,11,0.5454545454545454,0.0606060606060606,30–35
341,1970,3.0,0,35.88774811772758,0.3333333333333333,13,0.23076923076923078,0.02564102564102564,35–40
341,1971,3.0,0,36.8870636550308,0.3333333333333333,11,0.2727272727272727,0.0303030303030303,35–40
341,1972,0.0,0,37.88637919233402,0.0,12,0.0,0.0,35–40
342,1971,0.0,0,34.12457221081451,0.0,11,0.0,0.0,30–35
342,1972,0.0,0,35.123887748117724,0.0,12,0.0,0.0,35–40
343,1968,0.0,0,32.016427104722794,0.0,12,0.0,0.0,30–35
343,1969,0.0,0,33.01848049281314,0.0,11,0.0,0.0,30–35
343,1972,0.0,0,36.016427104722794,0.0,12,0.0,0.0,35–40
344,1971,0.0,0,26.600958247775495,0.0,11,0.0,0.0,25–30
344,1972,0.0,0,27.600273785078713,0.0,12,0.0,0.0,25–30
345,1963,0.0,0,22.954140999315538,0.0,10,0.0,0.0,<25
345,1964,1.0,0,23.953456536618756,0.1111111111111111,10,0.1,0.01111111111111111,<25
345,1965,2.0,0,24.955509924709105,0.2222222222222222,10,0.2,0.02222222222222222,<25
345,1966,0.0,0,25.95482546201232,0.0,9,0.0,0.0,25–30
345,1967,15.0,1,26.954140999315538,1.6666666666666667,11,1.3636363636363635,0.15151515151515152,25–30
345,1968,18.0,0,27.953456536618756,2.0,12,1.5,0.16666666666666666,25–30
345,1969,3.0,0,28.955509924709105,0.3333333333333333,11,0.2727272727272727,0.0303030303030303,25–30
345,1970,23.0,1,29.954825462012316,2.5555555555555554,13,1.7692307692307692,0.19658119658119658,25–30
345,1971,9.0,0,30.954140999315534,1.0,11,0.8181818181818182,0.09090909090909091,30–35
346,1962,0.0,0,25.48665297741273,0.0,9,0.0,0.0,25–30
346,1963,1.0,0,26.48596851471595,0.1111111111111111,10,0.1,0.01111111111111111,25–30
346,1964,7.0,0,27.485284052019164,0.7777777777777778,10,0.7,0.07777777777777778,25–30
346,1965,5.0,0,28.487337440109513,0.5555555555555556,10,0.5,0.05555555555555556,25–30
346,1966,3.0,0,29.48665297741273,0.3333333333333333,9,0.3333333333333333,0.037037037037037035,25–30
346,1967,6.0,0,30.48596851471595,0.6666666666666666,11,0.5454545454545454,0.0606060606060606,30–35
346,1968,12.0,1,31.485284052019164,1.3333333333333333,12,1.0,0.1111111111111111,30–35
346,1969,15.0,0,32.48733744010951,1.6666666666666667,11,1.3636363636363635,0.15151515151515152,30–35
346,1970,0.0,0,33.48665297741273,0.0,13,0.0,0.0,30–35
346,1971,19.0,1,34.48596851471595,2.111111111111111,11,1.7272727272727273,0.19191919191919193,30–35
347,1956,0.0,0,25.916495550992472,0.0,8,0.0,0.0,25–30
347,1957,0.0,0,26.91854893908282,0.0,8,0.0,0.0,25–30
347,1958,3.0,0,27.917864476386036,0.375,11,0.2727272727272727,0.03409090909090909,25–30
347,1959,10.0,1,28.917180013689254,1.25,9,1.1111111111111112,0.1388888888888889,25–30
347,1960,4.0,0,29.916495550992472,0.4444444444444444,10,0.4,0.04444444444444444,25–30
347,1961,3.0,0,30.91854893908282,0.3333333333333333,8,0.375,0.041666666666666664,30–35
347,1962,3.0,0,31.917864476386036,0.3333333333333333,9,0.3333333333333333,0.037037037037037035,30–35
347,1963,6.0,0,32.917180013689254,0.6666666666666666,10,0.6,0.06666666666666667,30–35
347,1964,3.0,0,33.91649555099247,0.3333333333333333,10,0.3,0.03333333333333333,30–35
347,1965,0.0,0,34.91854893908282,0.0,10,0.0,0.0,30–35
347,1966,1.0,0,35.917864476386036,0.1111111111111111,9,0.1111111111111111,0.012345679012345678,35–40
347,1967,3.0,0,36.917180013689254,0.3333333333333333,11,0.2727272727272727,0.0303030303030303,35–40
347,1968,3.0,0,37.91649555099247,0.3333333333333333,12,0.25,0.027777777777777776,35–40
347,1969,0.0,0,38.91854893908282,0.0,11,0.0,0.0,35–40
347,1970,0.0,0,39.917864476386036,0.0,13,0.0,0.0,35–40
347,1971,0.0,0,40.917180013689254,0.0,11,0.0,0.0,40+
348,1971,0.0,0,27.852156057494867,0.0,11,0.0,0.0,25–30
349,1971,0.0,0,27.433264887063654,0.0,11,0.0,0.0,25–30
350,1968,5.0,0,32.56125941136208,0.5555555555555556,12,0.4166666666666667,0.0462962962962963,30–35
350,1969,3.0,0,33.56331279945243,0.3333333333333333,11,0.2727272727272727,0.0303030303030303,30–35
350,1971,0.0,0,35.56194387405886,0.0,11,0.0,0.0,35–40
351,1967,0.0,0,25.689253935660506,0.0,11,0.0,0.0,25–30
351,1968,2.0,0,26.688569472963724,0.2222222222222222,12,0.16666666666666666,0.018518518518518517,25–30
351,1969,1.0,0,27.690622861054074,0.1111111111111111,11,0.09090909090909091,0.0101010101010101,25–30
351,1970,0.0,0,28.689938398357288,0.0,13,0.0,0.0,25–30
351,1971,0.0,0,29.689253935660506,0.0,11,0.0,0.0,25–30
352,1969,0.0,0,23.137577002053387,0.0,11,0.0,0.0,<25
352,1970,0.0,0,24.136892539356605,0.0,13,0.0,0.0,<25
352,1971,0.0,0,25.136208076659823,0.0,11,0.0,0.0,25–30
353,1959,0.0,0,32.72553045859001,0.0,9,0.0,0.0,30–35
353,1960,0.0,0,33.724845995893226,0.0,10,0.0,0.0,30–35
353,1969,0.0,0,42.72689938398357,0.0,11,0.0,0.0,40+
353,1970,0.0,0,43.72621492128679,0.0,13,0.0,0.0,40+
353,1971,0.0,0,44.72553045859001,0.0,11,0.0,0.0,40+
354,1971,0.0,0,31.123887748117728,0.0,11,0.0,0.0,30–35
355,1971,0.0,0,37.530458590006845,0.0,11,0.0,0.0,35–40
356,1955,0.0,0,28.750171115674195,0.0,7,0.0,0.0,25–30
356,1956,0.0,0,29.749486652977414,0.0,8,0.0,0.0,25–30
356,1957,0.0,0,30.751540041067766,0.0,8,0.0,0.0,30–35
356,1958,3.0,0,31.750855578370974,0.375,11,0.2727272727272727,0.03409090909090909,30–35
356,1959,34.0,2,32.7501711156742,4.25,9,3.7777777777777777,0.4722222222222222,30–35
356,1960,43.0,5,33.74948665297741,4.777777777777778,10,4.3,0.47777777777777775,30–35
356,1961,4.0,0,34.75154004106776,0.4444444444444444,8,0.5,0.05555555555555555,30–35
356,1962,9.0,0,35.75085557837098,1.0,9,1.0,0.1111111111111111,35–40
356,1963,14.0,0,36.7501711156742,1.5555555555555556,10,1.4,0.15555555555555556,35–40
356,1964,11.0,0,37.74948665297741,1.2222222222222223,10,1.1,0.12222222222222223,35–40
356,1965,9.0,0,38.75154004106776,1.0,10,0.9,0.1,35–40
356,1966,45.0,4,39.75085557837098,5.0,9,5.0,0.5555555555555556,35–40
356,1967,48.0,2,40.7501711156742,5.333333333333333,11,4.363636363636363,0.4848484848484848,40+
356,1968,2.0,0,41.74948665297741,0.2222222222222222,12,0.16666666666666666,0.018518518518518517,40+
356,1969,14.0,0,42.75154004106776,1.5555555555555556,11,1.2727272727272727,0.1414141414141414,40+
356,1970,25.0,1,43.75085557837098,2.7777777777777777,13,1.9230769230769231,0.21367521367521367,40+
357,1969,0.0,0,25.5523613963039,0.0,11,0.0,0.0,25–30
357,1970,2.0,0,26.55167693360712,0.2222222222222222,13,0.15384615384615385,0.017094017094017092,25–30
358,1964,0.0,0,21.7056810403833,0.0,10,0.0,0.0,<25
358,1965,4.0,0,22.70773442847365,0.4444444444444444,10,0.4,0.04444444444444444,<25
358,1966,24.0,0,23.707049965776864,2.6666666666666665,9,2.6666666666666665,0.2962962962962963,<25
358,1967,6.0,0,24.706365503080082,0.6666666666666666,11,0.5454545454545454,0.0606060606060606,<25
358,1968,8.0,0,25.7056810403833,0.8888888888888888,12,0.6666666666666666,0.07407407407407407,25–30
358,1969,22.0,1,26.70773442847365,2.4444444444444446,11,2.0,0.22222222222222224,25–30
358,1970,45.0,5,27.707049965776868,5.0,13,3.4615384615384617,0.38461538461538464,25–30
359,1967,0.0,0,24.95277207392197,0.0,11,0.0,0.0,<25
359,1968,6.0,0,25.95208761122519,0.6666666666666666,12,0.5,0.05555555555555555,25–30
359,1969,1.0,0,26.954140999315538,0.1111111111111111,11,0.09090909090909091,0.0101010101010101,25–30
359,1970,2.0,0,27.953456536618756,0.2222222222222222,13,0.15384615384615385,0.017094017094017092,25–30
360,1958,0.0,0,20.33949349760438,0.0,11,0.0,0.0,<25
360,1959,16.5,1,21.338809034907598,2.0625,9,1.8333333333333333,0.22916666666666666,<25
360,1960,37.0,1,22.338124572210816,4.111111111111111,10,3.7,0.4111111111111111,<25
360,1961,11.0,0,23.340177960301162,1.2222222222222223,8,1.375,0.1527777777777778,<25
360,1962,32.0,1,24.33949349760438,3.5555555555555554,9,3.5555555555555554,0.3950617283950617,<25
360,1963,17.0,0,25.338809034907598,1.8888888888888888,10,1.7,0.18888888888888888,25–30
360,1964,13.0,0,26.338124572210813,1.4444444444444444,10,1.3,0.14444444444444443,25–30
360,1965,10.0,0,27.340177960301162,1.1111111111111112,10,1.0,0.11111111111111112,25–30
360,1966,3.0,0,28.339493497604384,0.3333333333333333,9,0.3333333333333333,0.037037037037037035,25–30
360,1967,3.0,0,29.3388090349076,0.3333333333333333,11,0.2727272727272727,0.0303030303030303,25–30
360,1968,22.0,1,30.338124572210816,2.4444444444444446,12,1.8333333333333333,0.20370370370370372,30–35
360,1969,26.0,0,31.340177960301162,2.888888888888889,11,2.3636363636363638,0.2626262626262626,30–35
360,1970,6.0,0,32.33949349760438,0.6666666666666666,13,0.46153846153846156,0.05128205128205128,30–35
361,1967,0.0,0,24.59958932238193,0.0,11,0.0,0.0,<25
361,1968,4.0,0,25.598904859685145,0.4444444444444444,12,0.3333333333333333,0.037037037037037035,25–30
361,1969,16.0,0,26.600958247775498,1.7777777777777777,11,1.4545454545454546,0.1616161616161616,25–30
361,1970,0.0,0,27.600273785078713,0.0,13,0.0,0.0,25–30
362,1963,0.0,0,27.797399041752225,0.0,10,0.0,0.0,25–30
362,1965,0.0,0,29.79876796714579,0.0,10,0.0,0.0,25–30
362,1969,0.0,0,33.79876796714579,0.0,11,0.0,0.0,30–35
362,1970,0.0,0,34.79808350444901,0.0,13,0.0,0.0,30–35
363,1970,3.0,0,28.33949349760438,0.3333333333333333,13,0.23076923076923078,0.02564102564102564,25–30
364,1959,13.0,0,27.720739219712527,1.625,9,1.4444444444444444,0.18055555555555555,25–30
364,1960,0.0,0,28.720054757015742,0.0,10,0.0,0.0,25–30
364,1961,21.0,0,29.72210814510609,2.3333333333333335,8,2.625,0.2916666666666667,25–30
364,1962,15.0,1,30.72142368240931,1.6666666666666667,9,1.6666666666666667,0.1851851851851852,30–35
364,1963,19.0,0,31.720739219712527,2.111111111111111,10,1.9,0.2111111111111111,30–35
364,1964,19.0,2,32.720054757015745,2.111111111111111,10,1.9,0.2111111111111111,30–35
364,1965,25.0,0,33.72210814510609,2.7777777777777777,10,2.5,0.2777777777777778,30–35
364,1966,4.0,0,34.72142368240931,0.4444444444444444,9,0.4444444444444444,0.04938271604938271,30–35
364,1967,13.0,1,35.72073921971253,1.4444444444444444,11,1.1818181818181819,0.1313131313131313,35–40
364,1968,3.0,0,36.720054757015745,0.3333333333333333,12,0.25,0.027777777777777776,35–40
364,1970,1.0,0,38.72142368240931,0.1111111111111111,13,0.07692307692307693,0.008547008547008546,35–40
365,1967,0.0,0,31.76454483230664,0.0,11,0.0,0.0,30–35
365,1968,0.0,0,32.76386036960986,0.0,12,0.0,0.0,30–35
365,1970,0.0,0,34.76522929500342,0.0,13,0.0,0.0,30–35
366,1970,0.0,0,32.68446269678302,0.0,13,0.0,0.0,30–35
367,1970,0.0,0,31.603011635865844,0.0,13,0.0,0.0,30–35
368,1962,0.0,0,40.355920602327174,0.0,9,0.0,0.0,40+
368,1963,0.0,0,41.35523613963039,0.0,10,0.0,0.0,40+
368,1965,0.0,0,43.356605065023956,0.0,10,0.0,0.0,40+
368,1967,0.0,0,45.35523613963039,0.0,11,0.0,0.0,40+
368,1968,0.0,0,46.35455167693361,0.0,12,0.0,0.0,40+
368,1969,0.0,0,47.356605065023956,0.0,11,0.0,0.0,40+
369,1968,0.0,0,28.70362765229295,0.0,12,0.0,0.0,25–30
369,1969,0.0,0,29.7056810403833,0.0,11,0.0,0.0,25–30
370,1964,0.0,0,23.742642026009584,0.0,10,0.0,0.0,<25
370,1965,2.0,0,24.744695414099933,0.2222222222222222,10,0.2,0.02222222222222222,<25
370,1967,0.0,0,26.743326488706366,0.0,11,0.0,0.0,25–30
370,1968,6.0,0,27.742642026009587,0.6666666666666666,12,0.5,0.05555555555555555,25–30
370,1969,3.0,0,28.744695414099933,0.3333333333333333,11,0.2727272727272727,0.0303030303030303,25–30
371,1967,0.0,0,45.21286789869952,0.0,11,0.0,0.0,40+
371,1969,0.0,0,47.214236824093085,0.0,11,0.0,0.0,40+
372,1969,0.0,0,33.445585215605746,0.0,11,0.0,0.0,30–35
373,1960,8.0,0,23.82751540041068,0.8888888888888888,10,0.8,0.08888888888888888,<25
373,1961,11.0,0,24.829568788501028,1.2222222222222223,8,1.375,0.1527777777777778,<25
373,1962,30.0,3,25.828884325804243,3.3333333333333335,9,3.3333333333333335,0.3703703703703704,25–30
373,1963,73.0,7,26.82819986310746,8.11111111111111,10,7.3,0.8111111111111111,25–30
373,1964,32.0,3,27.82751540041068,3.5555555555555554,10,3.2,0.3555555555555555,25–30
373,1965,54.0,6,28.829568788501028,6.0,10,5.4,0.6,25–30
373,1966,16.0,1,29.828884325804243,1.7777777777777777,9,1.7777777777777777,0.19753086419753085,25–30
373,1967,41.0,4,30.828199863107457,4.555555555555555,11,3.727272727272727,0.41414141414141414,30–35
373,1968,9.0,1,31.82751540041068,1.0,12,0.75,0.08333333333333333,30–35
374,1963,0.0,0,26.0041067761807,0.0,10,0.0,0.0,25–30
374,1964,4.0,0,27.003422313483913,0.4444444444444444,10,0.4,0.04444444444444444,25–30
374,1965,10.0,0,28.005475701574266,1.1111111111111112,10,1.0,0.11111111111111112,25–30
374,1966,4.0,0,29.00479123887748,0.4444444444444444,9,0.4444444444444444,0.04938271604938271,25–30
374,1967,9.0,0,30.0041067761807,1.0,11,0.8181818181818182,0.09090909090909091,30–35
374,1968,0.0,0,31.003422313483917,0.0,12,0.0,0.0,30–35
375,1963,1.0,0,29.204654346338128,0.1111111111111111,10,0.1,0.01111111111111111,25–30
375,1964,0.0,0,30.203969883641342,0.0,10,0.0,0.0,30–35
375,1965,0.0,0,31.20602327173169,0.0,10,0.0,0.0,30–35
375,1966,9.0,1,32.205338809034906,1.0,9,1.0,0.1111111111111111,30–35
375,1967,1.0,0,33.204654346338124,0.1111111111111111,11,0.09090909090909091,0.0101010101010101,30–35
375,1968,6.0,0,34.20396988364134,0.6666666666666666,12,0.5,0.05555555555555555,30–35
376,1959,0.0,0,24.142368240930868,0.0,9,0.0,0.0,<25
376,1960,1.0,0,25.141683778234086,0.1111111111111111,10,0.1,0.01111111111111111,25–30
376,1961,0.0,0,26.143737166324435,0.0,8,0.0,0.0,25–30
376,1962,0.0,0,27.143052703627653,0.0,9,0.0,0.0,25–30
376,1963,0.0,0,28.142368240930868,0.0,10,0.0,0.0,25–30
376,1965,0.0,0,30.143737166324435,0.0,10,0.0,0.0,30–35
376,1968,5.0,0,33.14168377823409,0.5555555555555556,12,0.4166666666666667,0.0462962962962963,30–35
377,1967,0.0,0,38.62286105407255,0.0,11,0.0,0.0,35–40
377,1968,0.0,0,39.62217659137577,0.0,12,0.0,0.0,35–40
378,1968,0.0,0,25.598904859685145,0.0,12,0.0,0.0,25–30
379,1967,0.0,0,26.702258726899384,0.0,11,0.0,0.0,25–30
379,1968,0.0,0,27.701574264202602,0.0,12,0.0,0.0,25–30
380,1964,0.0,0,33.25119780971937,0.0,10,0.0,0.0,30–35
380,1965,0.0,0,34.25325119780972,0.0,10,0.0,0.0,30–35
380,1968,0.0,0,37.25119780971937,0.0,12,0.0,0.0,35–40
381,1968,0.0,0,33.86173853524983,0.0,12,0.0,0.0,30–35
382,1963,0.0,0,27.017111567419576,0.0,10,0.0,0.0,25–30
382,1964,0.0,0,28.016427104722794,0.0,10,0.0,0.0,25–30
382,1965,0.0,0,29.018480492813143,0.0,10,0.0,0.0,25–30
382,1966,0.0,0,30.017796030116358,0.0,9,0.0,0.0,30–35
382,1967,0.0,0,31.017111567419576,0.0,11,0.0,0.0,30–35
382,1968,0.0,0,32.016427104722794,0.0,12,0.0,0.0,30–35
383,1963,0.0,0,31.62217659137577,0.0,10,0.0,0.0,30–35
383,1964,5.0,0,32.62149212867899,0.5555555555555556,10,0.5,0.05555555555555556,30–35
383,1965,0.0,0,33.62354551676933,0.0,10,0.0,0.0,30–35
383,1966,1.0,0,34.62286105407255,0.1111111111111111,9,0.1111111111111111,0.012345679012345678,30–35
383,1967,2.0,0,35.62217659137577,0.2222222222222222,11,0.18181818181818182,0.0202020202020202,35–40
384,1967,0.0,0,36.95824777549623,0.0,11,0.0,0.0,35–40
385,1961,0.0,0,25.032169746748803,0.0,8,0.0,0.0,25–30
385,1962,4.0,0,26.031485284052014,0.4444444444444444,9,0.4444444444444444,0.04938271604938271,25–30
385,1963,6.0,0,27.030800821355236,0.6666666666666666,10,0.6,0.06666666666666667,25–30
385,1964,23.0,1,28.030116358658454,2.5555555555555554,10,2.3,0.25555555555555554,25–30
385,1965,13.0,0,29.032169746748803,1.4444444444444444,10,1.3,0.14444444444444443,25–30
385,1966,12.0,0,30.031485284052017,1.3333333333333333,9,1.3333333333333333,0.14814814814814814,30–35
385,1967,0.0,0,31.030800821355236,0.0,11,0.0,0.0,30–35
386,1960,8.0,0,29.4072553045859,0.8888888888888888,10,0.8,0.08888888888888888,25–30
386,1961,16.0,0,30.40930869267625,1.7777777777777777,8,2.0,0.2222222222222222,30–35
386,1962,10.0,0,31.408624229979466,1.1111111111111112,9,1.1111111111111112,0.1234567901234568,30–35
386,1963,34.0,0,32.407939767282684,3.7777777777777777,10,3.4,0.37777777777777777,30–35
386,1964,23.0,0,33.4072553045859,2.5555555555555554,10,2.3,0.25555555555555554,30–35
386,1965,11.0,1,34.40930869267625,1.2222222222222223,10,1.1,0.12222222222222223,30–35
386,1966,5.0,0,35.408624229979466,0.5555555555555556,9,0.5555555555555556,0.0617283950617284,35–40
386,1967,0.0,0,36.407939767282684,0.0,11,0.0,0.0,35–40
387,1959,0.0,0,27.27173169062286,0.0,9,0.0,0.0,25–30
387,1966,12.0,0,34.27241615331965,1.3333333333333333,9,1.3333333333333333,0.14814814814814814,30–35
387,1967,2.0,0,35.27173169062286,0.2222222222222222,11,0.18181818181818182,0.0202020202020202,35–40
388,1966,0.0,0,23.515400410677618,0.0,9,0.0,0.0,<25
388,1967,2.0,0,24.514715947980836,0.2222222222222222,11,0.18181818181818182,0.0202020202020202,<25
389,1966,0.0,0,35.474332648870636,0.0,9,0.0,0.0,35–40
389,1967,1.0,0,36.473648186173854,0.1111111111111111,11,0.09090909090909091,0.0101010101010101,35–40
390,1967,0.0,0,28.969199178644764,0.0,11,0.0,0.0,25–30
391,1967,0.0,0,30.316221765913756,0.0,11,0.0,0.0,30–35
392,1967,0.0,0,23.805612594113622,0.0,11,0.0,0.0,<25
393,1967,0.0,0,23.685147159479808,0.0,11,0.0,0.0,<25
394,1961,9.0,1,26.02053388090349,1.0,8,1.125,0.125,25–30
394,1962,5.0,0,27.019849418206707,0.5555555555555556,9,0.5555555555555556,0.0617283950617284,25–30
394,1963,0.0,0,28.019164955509925,0.0,10,0.0,0.0,25–30
394,1964,0.0,0,29.018480492813143,0.0,10,0.0,0.0,25–30
394,1965,0.0,0,30.02053388090349,0.0,10,0.0,0.0,30–35
394,1966,0.0,0,31.019849418206707,0.0,9,0.0,0.0,30–35
394,1967,0.0,0,32.01916495550992,0.0,11,0.0,0.0,30–35
395,1967,0.0,0,24.18343600273785,0.0,11,0.0,0.0,<25
396,1965,0.0,0,31.682409308692677,0.0,10,0.0,0.0,30–35
396,1966,3.0,0,32.681724845995895,0.3333333333333333,9,0.3333333333333333,0.037037037037037035,30–35
397,1962,0.0,0,28.147843942505133,0.0,9,0.0,0.0,25–30
397,1963,0.0,0,29.14715947980835,0.0,10,0.0,0.0,25–30
397,1964,11.0,0,30.146475017111566,1.2222222222222223,10,1.1,0.12222222222222223,30–35
397,1966,1.0,0,32.14784394250513,0.1111111111111111,9,0.1111111111111111,0.012345679012345678,30–35
398,1960,0.0,0,28.71731690622861,0.0,10,0.0,0.0,25–30
398,1966,0.0,0,34.718685831622174,0.0,9,0.0,0.0,30–35
399,1964,0.0,0,30.77618069815195,0.0,10,0.0,0.0,30–35
399,1966,1.0,0,32.77754962354552,0.1111111111111111,9,0.1111111111111111,0.012345679012345678,30–35
400,1966,0.0,0,32.43258042436687,0.0,9,0.0,0.0,30–35
401,1959,0.0,0,22.015058179329227,0.0,9,0.0,0.0,<25
401,1961,0.0,0,24.016427104722794,0.0,8,0.0,0.0,<25
401,1962,6.0,0,25.01574264202601,0.6666666666666666,9,0.6666666666666666,0.07407407407407407,25–30
401,1963,1.0,0,26.015058179329227,0.1111111111111111,10,0.1,0.01111111111111111,25–30
401,1964,1.0,0,27.014373716632445,0.1111111111111111,10,0.1,0.01111111111111111,25–30
401,1966,0.0,0,29.01574264202601,0.0,9,0.0,0.0,25–30
402,1964,0.0,0,26.190280629705683,0.0,10,0.0,0.0,25–30
402,1965,0.0,0,27.19233401779603,0.0,10,0.0,0.0,25–30
402,1966,0.0,0,28.191649555099247,0.0,9,0.0,0.0,25–30
403,1958,9.0,0,30.702258726899384,1.125,11,0.8181818181818182,0.10227272727272728,30–35
403,1959,20.0,0,31.701574264202602,2.5,9,2.2222222222222223,0.2777777777777778,30–35
403,1960,16.0,1,32.70088980150582,1.7777777777777777,10,1.6,0.17777777777777776,30–35
403,1961,38.0,2,33.70294318959617,4.222222222222222,8,4.75,0.5277777777777778,30–35
